Invoice Date,Quarter,Financial Year,Department,Generic Name,Strength In MG,Final Country,Pharmacopoeia,Total Qty,Wastage,API Requirement in KG,Market
26-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
29-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
29-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
29-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
29-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
29-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
29-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,1040,1.41,1.4664,Tender
29-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
30-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
30-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
30-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
30-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
30-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Private
30-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Private
31-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Private
31-Jul-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
31-Jul-24,2,2024,I.B. (AFRICA),MEROPENEM,500,BOTSWANA,EP,9720,1.41,6.8526,Private
31-Jul-24,2,2024,I.B. (AFRICA),MEROPENEM,1000,BOTSWANA,USP,2336,1.41,3.29376,Private
31-Jul-24,2,2024,I.B. (AFRICA),MEROPENEM,1000,BOTSWANA,USP,3770,1.41,5.3157,Tender
31-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Private
31-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Private
31-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,500,QATAR,EP,10000,1.41,7.05,Private
31-Jul-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,QATAR,EP,16000,1.41,22.56,Tender
31-Jul-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
31-Jul-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
1-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
1-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Tender
1-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Tender
1-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
2-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
2-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
2-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
2-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Tender
2-Aug-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,OMAN,EP,1800,1.41,2.538,Tender
3-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
3-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
3-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
5-Aug-24,2,2024,IMD,MEROPENEM,500,INDIA,IP,20000,1.41,14.1,Tender
5-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,23680,1.41,33.3888,Tender
5-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,5653,1.41,7.97073,Tender
5-Aug-24,2,2024,IMD,MEROPENEM,500,INDIA,IP,15000,1.41,10.575,Tender
5-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,5700,1.41,8.037,Tender
5-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
5-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
5-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,1200,1.41,1.692,Tender
6-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
6-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
6-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
6-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,360,1.41,0.06345,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
7-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
7-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
9-Aug-24,2,2024,I.B. (SOUTH EAST ASIA),MEROPENEM,1000,VIETNAM,EP,10000,1.41,14.1,Tender
9-Aug-24,2,2024,IMD,MEROPENEM,500,INDIA,IP,100,1.41,0.0705,Tender
9-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,1300,1.41,1.833,Tender
9-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
9-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
9-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
10-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
10-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
10-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
10-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,27,1.41,0.03807,Tender
10-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,53,1.41,0.07473,Tender
12-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
12-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
12-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
12-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
13-Aug-24,2,2024,I.B. (AFRICA),MEROPENEM,500,BOTSWANA,EP,600,1.41,0.423,Tender
13-Aug-24,2,2024,I.B. (AFRICA),MEROPENEM,1000,BOTSWANA,USP,1000,1.41,1.41,Tender
13-Aug-24,2,2024,IMD,MEROPENEM,500,INDIA,IP,200,1.41,0.141,Tender
13-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
13-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
13-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
14-Aug-24,2,2024,IMD,MEROPENEM,1000,INDIA,IP,200,1.41,0.282,Tender
14-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
16-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
17-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
17-Aug-24,2,2024,I.B. (MIDDLE EAST),MEROPENEM,1000,SAUDI ARABIA,EP,10000,1.41,14.1,Tender
17-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,720,1.41,0.1269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,432,1.41,0.30456,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,1760,1.41,2.4816,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,504,1.41,0.35532,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,360,1.41,0.2538,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,144,1.41,0.02538,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,360,1.41,0.2538,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,288,1.41,0.20304,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,1040,1.41,1.4664,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,360,1.41,0.06345,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,400,1.41,0.564,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,560,1.41,0.7896,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,800,1.41,1.128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
20-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,504,1.41,0.08883,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,560,1.41,0.7896,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,216,1.41,0.03807,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,160,1.41,0.2256,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,216,1.41,0.15228,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,125,INDIA,IP,72,1.41,0.01269,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,144,1.41,0.10152,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,500,INDIA,IP,72,1.41,0.05076,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,320,1.41,0.4512,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,480,1.41,0.6768,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,240,1.41,0.3384,Tender
21-Aug-24,2,2024,GBU,MEROPENEM,1000,INDIA,IP,80,1.41,0.1128,Tender
